FECHA;Semana;Zona;Unidad;Nombre_Unidad;Real;Costo_Ha;Atencion_Plantacion;C_Riego;C_Mano_Obra_Riego;C_Mantenimiento_Riego;C_Combustible;C_Control_Sigatoca;C_Aplicacion_Aerea;C_Deshoje;C_Costos_Productos;C_Fertilizacion;C_Sacos_Fert;C_ManodeObra_Fert;C_Transporte_Fert;C_Administracion_Hacienda;Sueldos;Servicios_Basicos;C_Empaque_Fijo;Mantenimiento_Empacadora;Mantenimiento_Equipo;C_Logistica;Transporte;Materiales;Reclasificaciones_Transporte;Reclasificaciones_Materiales;C_Empaque_Variable;C_Cosecha;C_Transporte;C_Depreciaciones;Total_Cajas;Total_Hectareas;Racimo_Rechazado;Total_Peso_Caja;Promedio_Peso_Caja;Tipo_Suelo;Incidencia_Sigatoka;Temperatura_C;Precipitacion_mm;Evotranspiracion;Humedad;Ausentismo_Agricola;Ausentismo_Justificado_Agricola;Ausentismo_Injustificado_Agricola;RotPerson_Salida_Todos_Motivos_Agricola;Pago_Labor_Persona;Pago_Por_Cuenta;Vacante_Labor
1/10/21;43;Zona Valencia;10024;Hacienda San Francisco;6,163972351;1050,923995;40920;5617;2129;2708;780;5548;1758;932;2858;8775;7303;1116;356;7208;5732;263;2036;2030;6;16194;3102;13609;0;-517;7996;2843;3458;4979;11210,9523;52,48999953;0,005163;0;0;0;352,15;31,84999943;16,75;12,4625001;0,363750003;3,75;2,65625;1,09375;0,057143;0;0;0
1/11/21;48;Zona Valencia;10024;Hacienda San Francisco;7,416514022;1012,764345;39482;3316;2241;366;709;6686;2007;897;3782;11963;10244;1326;393;7755;5970;185;925;103;822;22533;4303;18529;0;-299;6888;4133;4696;4979;9233,9878;52,48999953;0,009052;0;0;0;342,56;32,40857124;16,2;12,5;0,365999997;2,34375;1,875;0,46875;0;0;0;0
1/12/21;52;Zona Valencia;10024;Hacienda San Francisco;5,933873373;1091,788922;42700;1472;1184;105;183;6745;2007;1279;3459;8358;6580;1402;376;8311;6360;204;1276;649;627;17311;4044;13691;0;-424;9114;6642;4420;4989;12994,5476;52,48999953;0,008487;0;0;0;305,95;32,33214283;26;13,125;0,410750002;3,787878788;3,03030303;0,757575758;0;0;0;0
1/01/22;52;Zona Valencia;10024;Hacienda San Francisco;6,242716941;908,3444546;34995;486;219;267;0;12126;4014;1066;7046;7621;6296;1083;242;7060;5920;189;621;75;546;20497;3833;16974;0;-310;6629;5318;4075;4980;10165,2855;52,48999953;0,006189;0;0;0;293,5;31,59285736;100,75;14,375;0,500249989;8,28125;6,5625;1,71875;0,030303;0;0;0
1/02/22;9;Zona Valencia;10024;Hacienda San Francisco;6,715657242;933,8350245;37087;490;219;271;0;10439;4014;1023;5402;9505;8003;1120;382;6705;5149;166;215;171;44;19152;2891;16549;0;-288;6392;3926;3273;4980;9265,8094;52,48999953;0,005162;0;0;0;314;31,19821405;116,25;10,75;0,499724992;3,636363636;3,068181818;0,568181818;0,027027;0;0;0
1/03/22;13;Zona Valencia;10024;Hacienda San Francisco;6,347132322;1122,918661;47130;354;301;53;0;11222;3890;1287;6045;10064;8137;1296;631;6485;5645;194;321;46;275;24604;2778;22355;0;-529;9520;6200;3409;4980;12200,7855;52,48999953;0,008345;0;0;0;428,01;31,99714279;117,2;14,3;0,501599991;5,555555556;2,777777778;2,777777778;0,020408;0;0;0
1/04/22;17;Zona Valencia;10024;Hacienda San Francisco;5,909086755;932,3680784;37245;607;547;60;0;11115;4014;994;6107;8322;6608;1069;645;6522;4920;213;40;12;28;18962;2804;16944;0;-786;7697;3541;3449;5094;10658,4998;52,48999953;0,007076;0;0;0;347,19;32,47857189;58,25;15,3375001;0,441749997;3,295454545;2,159090909;1,136363636;0,045455;0;0;0
1/05/22;22;Zona Valencia;10024;Hacienda San Francisco;6,146785886;786,1688011;29191;997;575;422;0;8459;2886;1018;4555;3776;1363;1439;974;6816;4327;118;51;19;32;13154;3174;10396;0;-416;6718;3843;4148;5127;8947,9284;52,48999953;0,006486;0;0;0;322,98;31,41428518;20,25;12,375;0,419250004;4,888888889;3,111111111;1,777777778;0,022222;0;0;0
1/06/22;26;Zona Valencia;10024;Hacienda San Francisco;6,441808902;981,8251183;40257;1769;712;899;158;8185;3011;1304;3870;11809;10114;1455;240;5728;3371;131;338;38;300;22388;4591;18347;0;-550;7674;4690;4831;5128;10632,262;52,48999953;0,005315;0;0;0;226,57;31,39428596;16,2;8,9;0,38804;5,465116279;4,88372093;0,581395349;0,133333;0;0;0
1/07/22;30;Zona Valencia;10024;Hacienda San Francisco;6,713432402;887,3499793;35851;4634;1534;2149;951;5520;1883;940;2697;7405;6004;1034;367;5318;2820;229;88;35;53;17143;3311;14156;0;-324;6975;4020;3678;5128;9068,8334;52,48999953;0,003861;391818,2998;35,65225658;0;240,92;31,68571472;3,75;11,75;0,363475002;7,205882353;5,294117647;1,911764706;0;0;0;0
1/08/22;35;Zona Valencia;10024;Hacienda San Francisco;4,831710755;809,5256311;30368;4556;1793;1000;1763;4428;1634;1034;1760;7291;6153;889;249;4260;2741;73;2660;2114;546;15490;3448;13078;0;-1036;6769;4329;3697;5114;11804,9285;52,48999953;0,007424;490227,1989;43,02503062;0;156,55;32,83214235;0;12,625;0,361000001;2,571428571;2,142857143;0,428571429;0;0;0;0
1/09/22;39;Zona Valencia;10024;Hacienda San Francisco;7,408971865;960,297208;38752;6744;2134;2576;2034;2038;630;1375;33;10090;7585;1913;592;5649;2489;184;797;132;665;18451;3706;15287;0;-542;7157;3801;4298;5114;8782,5951;52,48999953;0,007548;218751,1996;35,0170001;0;160,41;32,90571365;0;12,6;0,360600001;3,947368421;3,815789474;0,131578947;0;0;0;0
1/10/22;44;Zona Valencia;10024;Hacienda San Francisco;6,055831429;797,5995499;31070;5838;1916;1944;1978;3221;879;1119;1223;7747;6122;954;671;5080;2789;132;520;160;360;12714;3585;10021;0;-892;5870;3129;4256;5113;8991,3335;52,48999953;0,002824;101676,3999;45,29015584;0;196,45;33,01428509;0;12,875;0,363749996;1,486486486;1,216216216;0,27027027;0;0;0;0
1/11/22;48;Zona Valencia;10024;Hacienda San Francisco;4,983744625;802,8386431;31274;4904;1803;1321;1780;4454;1509;1076;1869;7266;6765;346;155;4764;2771;125;806;81;725;14492;2992;11864;0;-364;6102;2944;3147;5110;10871,1429;52,48999953;0,00517;482014,1002;39,06111023;0;115,55;32,21428585;1,75;12,5;0,365499996;2,631578947;2,5;0,131578947;0;0;0;0
